course_name,course_rating,course_provider,course_review_num
Photoshop Professor Notes - Volumes 1 - 5,8,Udemy,2
Landscape Photography,8,Udemy,2
"Adobe Acrobat XI - Creating Professional, Interactive Forms",8,Udemy,2
CS For All: Introduction to Computer Science and Python Programming,8,edX,2
The Ultimate Microsoft Office 2013 Training Bundle,8,Udemy,2
Building Instructional Capacity: A Practical Approach,8,Udemy,2
Learn Cashflow Forecasting in 5 Easy Steps,8,Udemy,2
Como aumentar e gerenciar suas vendas,8,Udemy,2
CompTIA Security+ Certification - SY0-401 (2014 Objectives),8,Udemy,2
Understanding HIPAA for the Medical Office,8,Udemy,2
Do It Yourself App Class (iOS) With No Skills Necessary,8,Udemy,2
Digital Photography: Capturing the Moment,8,Udemy,2
Business Plans for Startups,8,Udemy,2
Exercise Physiology: Understanding the Athlete Within,8,Coursera,2
The Book: Scrolls in the Age of the Book,8,edX,2
Industrial Biotechnology,8,edX,2
Fundraising: How to Ask People for Money for Your Charity,8,Udemy,2
Apple Mac OS X Mavericks - Beyond The Basics,8,Udemy,2
Using Microsoft SharePoint 2013 - A Comprehensive Guide,8,Udemy,2
Fundamentals of Nanoelectronics: Basic Concepts,8,edX,2
Certified Business Analytics Foundation-SAS Tools & Excel,8,Udemy,2
Digital SLR Cameras & Photography For Dummies Video Training,8,Udemy,2
Citizenship and U.S. Immigration,8,Coursera,2
Online Marketing: Learn The Tricks That Make You Successful,8,Udemy,2
Foundations of Data Analysis - Part 1: Statistics Using R,8,edX,2
German for Travelers,8,Udemy,2
Mechanics Statics 1.1,8,Udemy,2
Backyard Astronomy,8,Udemy,2
Linux Server Administration,8,Udemy,2
The Biology of Water and Health - Sustainable Interventions,8,edX,2
Sparkol VideoScribe (V1 of software),8,Udemy,2
Supply Chain Dynamics,8,edX,2
Make Videos with Camtasia 8,8,Udemy,2
Sound like a Pro: The Basics of FL Studio & EDM Production,8,Udemy,2
How to Twitter for Business: 5 Steps to Start Successfully,8,Udemy,2
Intermediate Algebra,8,Coursera,2
Getting started with Personal Kanban,8,Udemy,2
Building Websites Using Parse SDK,8,Udemy,2
Get hired as a video game artist,8,Udemy,2
German - The Best Absolute Beginner's Guide,8,Udemy,2
PMI Agile Certified Practitioner (PMI-ACP),8,Udemy,2
Learn Serbian 102,8,Udemy,2
Learn How to Build Ecommerce Website From Scratch,8,Udemy,2
Audio Signal Processing for Music Applications,8,Coursera,2
Data Wrangling with MongoDB,8,Udacity,2
Professional Vocal Warm Up,8,Udemy,2
Going All Digital in School,8,Udemy,2
CCNA Labs and Lectures,8,Udemy,2
VBA - Visual Basic and Macros Course (Beginner & Advanced),8,Udemy,2
Build a Desktop Application using Java,8,Udemy,2
Android: Beyond Basics - Big Productivity App with Lollipop,8,Udemy,2
Go Brand Yourself,8,Udemy,2
Learn Html5 & CSS3 from scratch,8,Udemy,2
Algorithmic Thinking (Part 2),8,Coursera,2
Algorithmic Thinking (Part 1),8,Coursera,2
Be Safe – Cyber and Physical Security For Everyone,8,Udemy,2
Oracle E-Business Suite R12 Applications DBA,8,Udemy,2
Grow Your Business By Connecting,8,Udemy,2
GMAT Math - Data Sufficiency Made Easy,8,Udemy,2
Adv Final Cut Pro 7 Training,8,Udemy,2
CXS-203 Citrix XenServer 6.0 Administration,8,Udemy,2
Curso de Comunicación en Emergencias y Catástrofes,8,Udemy,2
9 Steps To Overcoming Procrastination: Time Thief,8,Udemy,2
Cryptography,8,Coursera,2
Learn C# Programming (In Ten Easy Steps),8,Udemy,2
GIMP & HTML: Free Web Graphic Design,8,Udemy,2
Resiliency: How to lead yourself in the face of setbacks,8,Udemy,2
Pre-University Calculus,8,edX,2
Get skilled & Make Money as a Fashion Stylist,8,Udemy,2
Drupal 7 Intermediate,8,Udemy,2
How to be a Stepmom,8,Udemy,2
Step-by-Step Drupal 7 to Wordpress 3.9 Migration,8,Udemy,2
The Science Of Getting Rich Workshop,8,Udemy,2
Windows 8 For Dummies Video Training,8,Udemy,2
Surpassing Your Kickstarter Goals,8,Udemy,2
Business Law,8,StraighterLine,2
Hispanic Public Education Crisis,8,Udemy,2
"SAP - Introduction to ERP, SAP and SAP IDES",8,Udemy,2
Certificate Program In Management Accounting,8,Udemy,2
Interactive 3D Graphics,8,Udacity,2
PMP Exam- Online Preparation Course - PMBOK5 by EduVolks,8,Udemy,1 review
Introduction to the Treatment of Urban Sewage,8,edX,1 review
"Living with Dementia: Impact on Individuals, Caregivers, Communities and Societies",8,Coursera,1 review
"Reskinning the Side scroller Jumpy Skating Game iOS Game, EZ",8,Udemy,2
Wiretaps to Big Data: Privacy and Surveillance in the Age of Interconnection,8,edX,1 review
iOS 7 Development - Adding Push Notification To iOS Apps,8,Udemy,2
AP® Environmental Science - Part 2: Populations,8,edX,1 review
Adobe Illustrator for Cartographers,8,Udemy,2
Become an Expert at Creating Forms in HTML,8,Udemy,2
How to teach an awesome course on OpenLearning,8,OpenLearning,2
Great Economists: Classical Economics and its Forerunners,8,MRUniversity,1 review
American Capitalism: A History,8,edX,1 review
Introduction aux droits de l’homme,8,Coursera,1 review
Creative Writing,8,Oxford Royale Academy Prep,1 review
On-Ramp to AP* Physics C: Mechanics,8,edX,1 review
Introduction to Biomedical Imaging,8,edX,1 review
"Computational Geometry: GIS, CAD, and Other Applications",8,edX,1 review
Effective Thinking Through Mathematics,8,edX,1 review
An Exploration of Symmetry (Eligible for NTU Credit),8,Coursera,1 review
Global Entrepreneurship,8,OpenLearning,1 review
88 Logic - The Essential Guide To Learning Piano,8,Udemy,1 review
Democratic Development,8,Coursera,1 review
"Global History Lab, Part 2",8,NovoEd,1 review
Emergency Management (EMG),8,Open2Study,1 review
Volcanic Eruptions: a material science.,8,Coursera,1 review
Advertising and Society,8,Coursera,1 review
El ABC del emprendimiento esbelto,8,Coursera,1 review
Karl Taylor's FREE Photography Course,8,Udemy,1 review
Институциональная экономика (Institutional economics),8,Coursera,1 review
China (Part 8): Creating Modern China: The Birth of a Nation,8,edX,1 review
The Science of Safety in Healthcare,8,Coursera,1 review
Big Data and Social Physics,7,edX,36
Web Intelligence and Big Data,7,Coursera,58
Statistical Thinking for Data Science and Analytics,7,edX,26
"Minimum Viable Product: Validate Your Startup Idea for Less than $1,000",7,Skillshare,87
Projects in iOS,7,Udemy,24
Try Ruby,7,Code School,79
Wordpress 101 Course,8,Udemy,1 review
Nanotechnology: Fundamentals of Nanotransistors,8,edX,1 review
3ds Max 2010 New Features,8,Lynda,1 review
Introduction to Bootstrap 3,7,Udemy,19
Learn Spanish: Basic Spanish for English Speakers,7,edX,19
Scrum - An Introductory Course To Agile,7,Udemy,17
Android: Introducción a la Programación,7,edX,20
Rails for Zombies Redux,7,Code School,22
Game Theory,7,Coursera,20
Software Testing,7,Udemy,21
Learn Ruby on Rails from Scratch,7,Udemy,21
IT Troubleshooting Skill Training,7,Udemy,18
Knowledge Management and Big Data in Business,7,edX,22
HTML5 Mobile App Development with PhoneGap,7,Udemy,13
Learn how to make iPhone and iPad apps in 1 hour without any programming,7,Udemy,12
Back to School Web Development and Programming Bundle,7,Udemy,16
Nutrition for Health Promotion and Disease Prevention,7,Coursera,12
Emergence of Life,7,Coursera,13
Social Network Analysis,7,Coursera,13
Make iPhone and iPad games in 1 hour without programming,7,Udemy,14
SAP: A Guide for Beginners and End Users,7,Udemy,15
Making Sense of Climate Science Denial,7,edX,16
Social Media Marketing for Startups,7,Udemy,15
Fashion Design Illustration For Beginners,7,Udemy,10
C++ Programming - Absolute Beginners,7,Udemy,10
Academic and Business Writing,7,edX,10
Learn Python Programming From Scratch,7,Udemy,11
Advanced Ruby Programming: 10 Steps to Mastery,7,Udemy,10
Web Hosting Fundamentals,7,Udemy,10
iOS 7 & Mac OS X Programming Tutorial - Objective C & Xcode,7,Udemy,12
Introduction to Philosophy,7,StraighterLine,11
"Windows Server 2008 R2 - Exams prep: 70-640, 70-642, 70-646",7,Udemy,11
Startup Engineering,7,Coursera,11
PHP Tutorial: PHP Login Script Creation,7,Udemy,9
Mobile Game Development: Making Simple 2D-Games for Android,7,Udemy,9
How to Start a Business,7,Udemy,9
Digital electronics made simple - Learn Binary arithmetic,7,Udemy,9
How to Use Chrome Developer Tools,7,Udemy,9
Crafting an Effective Writer: Tools of the Trade (Fundamental English Writing),7,Coursera,9
Docker Essential Training,7,Udemy,10
Introduction to C++,7,edX,10
HTML5 Beginners Crash Course,7,Udemy,9
Salary Negotiation: Learn the Negotiation Mindset,7,Udemy,10
Advanced Java Programming,7,Udemy,8
Neurociência aplicada aos negócios,7,Udemy,8
ANDROID Practicals - Learn Android by building 20+ Apps!,7,Udemy,8
Innovation Generation: How to Be Creative,7,edX,8
Intro to Hadoop and MapReduce,7,Udacity,8
Creating iOS games for beginners,7,Udemy,8
Principles of Reactive Programming,7,Coursera,8
TOEFL iBT Complete Online Preparation Course!,7,Udemy,8
Learn Affinity Designer by Example for Beginners,7,Udemy,8
Twitter Bootstrap for Beginners,7,Udemy,8
Agile Project Management - Learn Agile Methodologies,7,Udemy,7
The Financial Relief Mindset: Rich or Poor -- YOUR Choice!,7,Udemy,7
Learn to Build Mobile Apps from Scratch,7,Udemy,7
FastTrack to Stock Trading Strategies,7,Udemy,7
How I Make Money By Building And Selling Blogs In 4 Hours,7,Udemy,7
Java Programming for Absolute Beginners,7,Udemy,7
Scala for Java Developers: Transition Up!,7,Udemy,7
How To Rank On Page 1 Of Google In Just 48 Hours!,7,Udemy,7
Word 2013 - Getting Started,7,Udemy,7
The Lean Startup,7,Udemy,7
Objective C for Beginners,7,Udemy,6
JavaScript with BackboneJS and Bootstrap CSS - Advanced,7,Udemy,6
Building a WordPress Theme from Scratch,7,Udemy,6
Node.js and Socket.IO for beginners,7,Udemy,6
Adobe Captivate 6 and 7 Training for Beginners,7,Udemy,6
Mastering iPhone Programming,7,Udemy,6
Computational Methods for Data Analysis,7,Coursera,7
Elementary English Course EFL,7,Udemy,6
Rebuild Pinterest from Scratch with HTML + CSS (Part 1) FREE,7,Udemy,6
Geology and Engineering Geology,7,edX,6
Microsoft SQL Database Fundamentals,7,Udemy,6
How to create whiteboard animations that boosts sales,7,Udemy,6
C++ in 1 hour,7,Udemy,6
The Science of Gastronomy,7,Coursera,6
Will China Rise as a Disruptive Force? The Insiders’ Perspective,7,edX,6
Exploring Humans’ Space: An Introduction to Geographicity,7,edX,5
Malicious Software and its Underground Economy: Two Sides to Every Story,7,Coursera,6
Beginner Stock Trading Course | Foundations of Stock Market,7,Udemy,6
Understanding Media by Understanding Google,7,Coursera,6
Communicating Strategically,7,edX,6
Create an Awesome Book Trailer for Your Fiction Title,7,Udemy,5
Professional Video Game Art School,7,Udemy,5
SAP - SAP Basis and SAP Netweaver complete Training,7,Udemy,5
Accent Reduction: English Pronunciation Mastery,7,Udemy,5
Excel,7,edX,5
Excel Charts - In depth,7,Udemy,5
Easy eBay Profits: How I Make Thousands With NO Upfront Cost,7,Udemy,5
Artificial Intelligence Planning,7,Coursera,5
"Certified Ethical Hacker. Seguridad, Penetración, Proteccion",7,Udemy,5
How to Build a CMS with PHP,7,Udemy,5
Public Speaking Made Easy,7,Udemy,4
Complete Web Developer Bootcamp with Rails,7,Coder Manual,5
Prestashop 1.6,7,Udemy,4
Test Automation using Selenium,7,Udemy,5
Guidance To Online Wealth,7,Udemy,4
Intro to Physics,7,Udacity,4
Learn XML Programming,7,Udemy,5
Persuasive Presentations,7,Udemy,5
Apache Hadoop Essential Training,7,Udemy,5
How to Set Up Your Own Cloud Server from Scratch,7,Udemy,5
Lightroom Essentials: Everything you need to know,7,Udemy,4
PowerPoint Tricks for Advanced Users,7,Udemy,4
"Excel 2013 For Dummies Video Training, Deluxe Edition",7,Udemy,4
Building a Chat App for iOS from Scratch,7,Udemy,4
Secrets of Photography: Developing Your Eye,7,Udemy,4
Simple But Effective Ways Of Creating E-Learning Material,7,Udemy,4
Process Mining: Data science in Action,7,Coursera,4
Pentester Certification Course,7,Udemy,4
Quick and Quirky Caricatures - Learn in an Hour!,7,Udemy,4
HTML5 and CreateJS Tutorial - Learn Interactive Development,7,Udemy,4
Introduction to Cloud Computing,7,Udemy,4
Introduction To Bash Scripting and Python 101,7,Udemy,4
Intermediate Financial and Management Accounting,7,edX,4
Learn to create Computer games with python and pygame,7,Udemy,4
Black and White: From Snapshots to Great Shots,7,Udemy,4
"Creative, Serious and Playful Science of Android Apps",7,Coursera,4
Programación orientada a objetos con PHP sin dolor,7,Udemy,4
Build Your Personal Brand in 4 Easy Steps,7,Udemy,4
Introduction to Data Warehouse and Teradata Basics,7,Udemy,4
"Learn C, C++ and C# by Practicals and Projects",7,Udemy,4
A Business Guide to Facebook Marketing,7,Udemy,4
SEO avanzado,7,Udemy,4
Design like a pro - Adobe Illustrator Complete Guide,7,Udemy,4
Learning Ubuntu Linux Server,7,Udemy,4
Become A Business Analyst,7,Udemy,4
Mastering iPhone programming - Lite,7,Udemy,4
Learn How to Play New Age Piano - 11 Synthesia Piano Pieces,7,Udemy,4
Effects of Radiation: An Introduction to Radiation and Radioactivity,7,edX,4
Statistical Mechanics: Algorithms and Computations,7,Coursera,4
Interactive Web Pages with JavaScript,7,Treehouse,4
Managerial Accounting,7,StraighterLine,4
SAP - SAP ABAP on SAP HANA,7,Udemy,4
Growing Old Around the Globe,7,Coursera,4
Cluster Analysis in Data Mining,7,Coursera,4
Pattern Discovery in Data Mining,7,Coursera,4
Text Retrieval and Search Engines,7,Coursera,4
Learn Computer Networking,7,Udemy,4
Statistics for Business - II,7,edX,4
How To Rebelmouse,7,Udemy,4
SAP - SAP CRM,7,Udemy,4
C# Tutorial For Beginners,7,Udemy,3
Python basics with Project,7,Udemy,3
21st Century American Foreign Policy,7,Coursera,3
"The Truth About Coconut Oil, Saturated Fat & Cholesterol",7,Udemy,3
Learn Microsoft Windows 8,7,Udemy,3
Energy Subsidy Reform,7,edX,3
Mind Blowing Memory,7,Udemy,3
Learn to code  in c# in unity 3d in 1 hour for beginners,7,Udemy,3
Cold Calling: A New Approach,7,Udemy,3
Practical Responsive Web Design - Introduction,7,Udemy,3
How to Budget and Forecast for Your Business,7,Udemy,3
Lean Six Sigma Green Belt Training and Certification,7,Udemy,3
Learn PHP Programming for Beginners,7,Udemy,3
24 Strategies I Used to Make My First $1000 on Etsy,7,Udemy,3
Convierte tu Libro en Best Seller de Amazon Kindle,7,Udemy,3
SAP - SAP Solution Manager,7,Udemy,3
Keyword Research Made Easy,7,Udemy,3
How to Give a TED Talk,7,Udemy,3
"From Goddard to Apollo: The History of Rockets, Part 1",7,edX,3
Obesity: Causes and Consequences,7,FutureLearn,3
Joomla - A Quickstart Introduction,7,Udemy,3
The Ultimate Guide to Shooting & Making Money with Video,7,Udemy,3
Crisis Intervention Seminar,7,Udemy,3
CSS Fundamentals,7,Udemy,3
Understanding and Improving the US Healthcare System,7,Coursera,3
BA_104: مهارات مقابلة العمل,7,Edraak,3
Introduction to Bioelectricity,7,edX,3
Topology in Condensed Matter: Tying Quantum Knots,7,edX,3
Programming Foundations with Python,7,Udacity,3
Video Games and Learning,7,Coursera,3
Comprehensive Microsoft PowerPoint,7,Udemy,3
Write Your Novella and Publish It on Amazon,7,Udemy,3
Certified SAS Base Programmer,7,Udemy,3
Egiptología (Egyptology),7,Coursera,3
How To Take Better Photographs,7,Udemy,3
Implementing Real-Time Analytics with Hadoop in Azure HDInsight,7,edX,3
Comprehensive Algorithms,7,Udemy,3
Learning MySQL5 - An Easy Way To Master MySQL,7,Udemy,3
History and Future of (Mostly) Higher Education,7,Coursera,3
La visione del mondo della Relatività e della Meccanica Quantistica,7,Coursera,3
Data Analytics for Beginners,7,Udemy,2
Dreamweaver CC Video Tutorials,7,Udemy,2
Memorize 50 Elements From The Periodic Table In 30 Minutes,7,Udemy,3
Advance Java Programming,7,Udemy,2
How To Make More Money From The Websites You Sell On Auction,7,Udemy,2
İş Görüşmesi Teknikleri,7,Udemy,2
SQL Database for Beginners,7,Udemy,2
Developing International Software Part 2,7,edX,3
Digital Marketing Training,7,Udemy,3
UX Fundamentals: A Short Course,7,Udemy,3
How To Apply Makeup Like a Pro,7,Udemy,2
Aprende Android ¡Desarrollando una App Completa!,7,Udemy,2
Reskin Popular iOS Slot Machine App for Beginners,7,Udemy,2
Flea Market Strategies For Amazon & eBay Flippers,7,Udemy,2
Introduction to Cognitive Behavior Therapy,7,Udemy,2
Girişimcilik 102: Müşteriniz için ne yapabilirsiniz?,7,edX,2
Intermediate English Course,7,Udemy,2
Building Mobile Apps Using Intel® XDK,7,Udemy,2
Welcome to Global Freshman Academy,7,edX,2
Explicit Tarot -- Tarot Explained Through Storytelling,7,Udemy,2
Testing In Agile,7,Udemy,2
Introduction to Adobe Premiere Elements 11,7,Udemy,2
How to make money as an eBay Affiliate,7,Udemy,2
Learn different English grammar rules and support tricks,7,Udemy,2
Guys: Secrets to Sexting & Dirty Talk that Get You Laid Fast,7,Udemy,2
Confidence:  A practical guide to boosting self-confidence.,7,Udemy,2
Binary Options Trading Strategies,7,Udemy,2
On-Ramp to AP* French Language and Culture,7,edX,2
Beginning Game Programming with C#,7,Coursera,2
MySQL and PHP Fundamentals,7,Udemy,2
Key Account Management Program (KAM),7,Udemy,2
Mailchimp - Le Basi,7,Udemy,2
Learn Scrivener Fast,7,Udemy,2
Yoga for a Total Mind-Body Transformation,7,Udemy,2
Membership Site Ninja - Generate Recurring Income Each Month,7,Udemy,2
How To Use Instagram To Promote Your Small Business!,7,Udemy,2
Learn Node.js from Scratch,7,Udemy,2
Medical Terminology for beginners,7,Udemy,2
3D Coat 4- Volume 1: Getting Started,7,Udemy,2
Codeigniter Giriş,7,Udemy,2
Introduction to Web APIs,7,Udemy,2
Digital Photography: Introduction to Lighting,7,Udemy,2
On Strategy: What Managers can learn from Philosophy - Part 2,7,Coursera,2
FOREX Currency Trading For Beginners,7,Udemy,2
Lightroom 5 Photographer Workflow,7,Udemy,2
Learning  Apple Logic Pro X - Master Logic Pro X Quickly,7,Udemy,2
YouTube Ranking Strategy,7,Udemy,2
"Learn to Code in HTML5, CSS3, and JavaScript",7,Udemy,2
CBAP Primer - An Introduction to CBAP Exams Processes,7,Udemy,2
Sustaining FAT-Loss & living a healthy life,7,Udemy,2
Learn Blender for Begininers,7,Udemy,2
"C++, 1st program to expert programmer",7,Udemy,2
Learn Useable PHP in 14 Days: The Way PHP Should Be Taught,7,Udemy,2
Computational Neuroscience,7,Coursera,2
English Expressions: Speak Fluently Like A Native Speaker,7,Udemy,2
21st Century Brand Building | Powerful Brand Strategies,7,Udemy,2
Line Producer: Understanding the Complete Producing Process,7,Udemy,2
Web Services Testing using SoapUI,7,Udemy,2
Future Food Production: Crops,7,edX,2
Computational Photography,7,Coursera,2
Make Money Freelancing on Elance,7,Udemy,2
Learn C++ Programming - Beginner & Advanced,7,Udemy,2
Private Equity Modeling,7,Udemy,2
How to Generate Ideas to Get Started in Business,7,Udemy,2
Master Adobe Edge Animate CC - Edge Animate Made Easy,7,Udemy,2
Adobe Photoshop Elements 10 Made Easy,7,Udemy,2
Sales skills to win your perfect job,7,Udemy,2
Understanding Russians: Contexts of Intercultural Communication,7,Coursera,2
How to draw Caricatures,7,Udemy,2
Building a 2D Game with GameMaker: Studio,7,Udemy,2
"Jazz Guitar Chords: ""Lesson 2""",7,Udemy,2
Financial Markets Presentation,7,Udemy,2
Football Simplified,7,Udemy,2
Markets with Frictions,7,Coursera,2
Microsoft Excel Pivot Tables - In-Depth Excel Training,7,Udemy,2
Becoming Human: Anthropology (BeHuman),7,Open2Study,2
Making Science and Engineering Pictures: A Practical Guide to Presenting Your Work,7,edX,2
Mastering Windows 8.1 Made Easy Training Tutorial,7,Udemy,2
Learn How To Profit With Public Domain,7,Udemy,2
Search Engine Optimization For Wordpress,7,Udemy,2
Microsoft SharePoint for Developers – Advance,7,Udemy,2
A Non-Geek's Guide to Evernote,7,Udemy,2
Mindfulness - breathe yourself into a better life,7,Udemy,2
Drafting Social Media Policies,7,Udemy,2
Advance Design of Logos and Brand Identity,7,Udemy,2
Designing a New Learning Environment,7,NovoEd,2
Law and the Entrepreneur,7,Coursera,2
Microsoft Office 2010 - The Ultimate MS Office 2010 Bundle,7,Udemy,2
Microsoft Office 2013 - The Ultimate MS Office 2013 Bundle,7,Udemy,2
The Brain and Space,7,Coursera,2
GCSE Chemistry: Edexcel C1 part 1,7,Udemy,2
Learn SSRS Report Dev and become a Reporting Specialist,7,Udemy,2
Get fit with Extreme Kickboxing Workout!,7,Udemy,2
Adobe Certified Training: PSD to HTML with Adobe Photoshop,7,Udemy,2
"Unity 3d Game Development - iOS, Android, & Web - Beginners",7,Udemy,2
Increase its Physical and Intellectual capacity,7,Udemy,2
Quantum Mechanics of Molecular Structures,7,edX,2
Using WordPress to make $500 website in an hour,7,Udemy,2
SolidWorks Fundamentals,7,Udemy,2
RACI Model - A Responsibility Matrix Tool,7,Udemy,2
SQLite Programming on iPhone for Beginners,7,Udemy,2
Powerful Tools for Teaching and Learning: Digital Storytelling,7,Coursera,2
Videos For Real Estate: Sell More Listings with Video,7,Udemy,2
Advance Android Programming - learning beyond basics,7,Udemy,2
Learn Complete Web Development from Practicals and Projects,7,Udemy,2
Understanding 9/11: Why Did al Qai’da Attack America?,7,Coursera,2
Video Editing Workshop Complete Beginners Course-Sony Vegas,7,Udemy,2
Web tasarım & web sitesi nasıl yapılır ? html & css dersleri,7,Udemy,2
Learn How to Make iPhone and iPad Apps in Under an Hour,7,Udemy,2
"How to Make $13,291 a Month with Hashtags! It's Fun & Easy!",7,Udemy,2
Visual Perception and the Brain,7,Coursera,2
Publish a Simple & Addictive iPhone Game that Monetizes,7,Udemy,2
The Java Spring Training,7,Udemy,2
Launching a Web Hosting Business from Scratch,7,Udemy,2
Technical Writing Made Easy,7,Udemy,2
Python - Learn Python Programming from Scratch,7,Udemy,2
The Perfect Guide to become a Pro in WordPress,7,Udemy,2
Overcome Negative Thinking with The K.A.S.S. System!,7,Udemy,2
Amazon Cash Generating Goldmine,7,Udemy,2
Merger & Acquisition (M&A) Modeling,7,Udemy,2
Networking Skills for Success,7,Udemy,2
After Effects Genius,7,Udemy,1 review
I Want My Body Back!,7,Udemy,2
Effective Communication Skills - Career Training,7,Udemy,2
The 1-Year Checklist: How to define goals that work,7,Udemy,2
Tesis: ¿Cómo plantear el tema?,7,Udemy,2
An Introduction to Design as a Process for Innovation,7,Udemy,1 review
Usable Security,7,Coursera,2
HTML5 Fundamentals,7,Udemy,2
The Ultimate Forex Trading Course 150 Videos,7,Udemy,2
The ProForma - The First Tool in Business,7,Udemy,1 review
Scraping and Data Mining for Beginners and Pros,7,Udemy,1 review
Preparing for the AP* Chemistry Exam - Part 1,7,edX,1 review
The Bilingual Brain,7,Coursera,1 review
Starting a business: realise your vision,7,FutureLearn,1 review
Cultural Geography of the World,7,edX,1 review
Learn Real Graphic Design,7,Udemy,1 review
Photoshop Basic Series 1: Making Beautiful Images like a Pro,7,Udemy,1 review
Core Java Basic Programming with Adv Topics,7,Udemy,1 review
Facebook Page: effective community building,7,Udemy,1 review
Developing an Entrepreneurial Personality,7,Udemy,1 review
Music Theory Classes,7,Udemy,1 review
HDR (High Dynamic Range) Photography Made Easy,7,Udemy,1 review
"The advanced Arabic Course - Egyptian and ""Shami"" Dialects",7,Udemy,1 review
Learn the Art of Relaxation,7,Udemy,1 review
The 12 Principles of Animation,7,Udemy,1 review
Desktop Publishing Using Scribus (like Adobe InDesign),7,Udemy,1 review
Break Into Acting,7,Udemy,1 review
Innovation and Commercialization,7,edX,1 review
Journalism for Social Change,7,edX,1 review
Creative Problem Solving for Business and Life,7,Udemy,1 review
Wordpress 101 For Beginners: Wordpress Basic Training Videos,7,Udemy,1 review
Dynamics and Control,7,edX,1 review
Multiplica Tus Ventas Como Diseñador Web. Garantizado,7,Udemy,1 review
Write A Novel Now! Write a book that sells!,7,Udemy,1 review
Personal Fitness & Wellness,7,StraighterLine,1 review
Pharmacology II,7,StraighterLine,1 review
Master Verifying Trigonometric Identities,7,Udemy,1 review
Introduction to Differential Equations,7,edX,1 review
Educación intercultural. Perspectivas interdisciplinarias,7,edX,1 review
Start a Profitable Tutoring Business - Steps to Success!,7,Udemy,1 review
Presentaciones de alto impacto,7,Udemy,1 review
Music System modeling in Maya,7,Udemy,1 review
The Introvert's Edge,7,Udemy,1 review
Aprende a maquetar: HTML & CSS,7,Udemy,1 review
Design and Interpretation of Clinical Trials,7,Coursera,1 review
Five Essential PowerPoint Skills For Business | PPT Hackers,7,Udemy,1 review
Educational Big Data and Learning Analytics,7,Udemy,1 review
Como crear aplicaciones para ANDROID con ejemplos prácticos,7,Udemy,1 review
Smart B2B Content Marketing: The Winning White Paper Formula,7,Udemy,1 review
PHP Object Oriented Programming,7,Udemy,1 review
Scandinavian Film and Television,7,Coursera,1 review
Creating Games From Scratch Using SDL 2.0,7,Udemy,1 review
Psychology 110: Introduction to Psychology with Paul Bloom,7,Udemy,1 review
The Outsource Profit Machine,7,Udemy,1 review
Data and statistics,7,Khan Academy,1 review
Modeling Climate Change,7,edX,1 review
Proven steps for better life in 30 days,7,Udemy,1 review
Explore Animation,7,FutureLearn,1 review
Linux System Administration LiveLessons,7,Udemy,1 review
Healthy Slim Fasting Diet System,7,Udemy,1 review
"Networks: Friends, Money, and Bytes",7,Coursera,1 review
Meditation for Depression and Anxiety,7,Udemy,1 review
Improve Your Study Skills in Two Hours - Ace Exams,7,Udemy,1 review
Learn different study tips and get help with exam anxiety,7,Udemy,1 review
"How To Get Rid of Headaches, Naturally",7,Udemy,1 review
Rationing and Allocating Scarce Medical Resources,7,Coursera,1 review
Yoga Teacher Toolbox: Corrections & Adjustments,7,Udemy,1 review
The Evolving Universe,7,edX,1 review
Social Media For the Time and Technology Challenged,7,Udemy,1 review
Mon projet de Startup tient-il la route ?,7,Udemy,1 review
The Ultimate Microsoft Excel 2013 Training Bundle,7,Udemy,1 review
Debut Grade Guitar for Complete Beginners by Gigajam,7,Udemy,1 review
CSS Foundations,7,Treehouse,1 review
Web Development,7,CareerFoundry,1 review
The Ultimate Microsoft Access 2013 Training Bundle,7,Udemy,1 review
Introduction To Social Media In Education,7,Udemy,1 review
IFRS Financial Reporting,7,Udemy,1 review
CS 547: Human-Computer Interaction Seminar (2007-2008),7,Udemy,1 review
Healthcare Innovation and Entrepreneurship,7,Coursera,1 review
Running A Dojo,7,Udemy,1 review
El uso de una Consola o Terminal Segura con SSH,7,Udemy,1 review
Aprende JSF con Netbeans paso a paso,7,Udemy,1 review
Financial Analysis MOOC,7,First Business MOOC,1 review
Unity 3D - 2D Platformer For Your Desktop,7,Udemy,1 review
Create a Character in Blender3D - Vol.1 Modeling,7,Udemy,1 review
The Zen of Data - Part I: Stats for Analytics,7,Udemy,1 review
Imagining Other Earths,7,Coursera,1 review
Transition to Leadership,7,Udemy,1 review
Operations Management,7,Udemy,1 review
OSHA HANDOUTS,7,Udemy,1 review
Advanced Penetration Testing for Highly-Secured Environments,7,Udemy,1 review
Trade FOREX the professional way by trading live with us,7,Udemy,1 review
How to Develop a Sales Funnel for Your Small Business,7,Udemy,1 review
Advanced White Hat Hacking & Penetration Testing Tutorial,7,Udemy,1 review
Ruby Essential Training,7,Lynda,1 review
Certificate Program in Financial Accounting,7,Udemy,1 review
How to Make ROMAN SHADES: DIY Sewing Tutorial to save $$$'s!,7,Udemy,1 review
AutoCAD 2014 - 2D Fundamentals,7,Udemy,1 review
AP® Macroeconomics: Challenging Concepts,7,edX,1 review
Microsoft PowerPoint 2010,7,Udemy,1 review
Learning Visual Basic .NET - A Guide To VB.NET Programming,7,Udemy,1 review
Sane Parents Guide: Getting Your Home Ready for Baby,7,Udemy,1 review
